    BusSpeed e2k elbrus-v3 optimized Thu Jan 20 17:52:59 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10651  11362  14104  15206  16526  25385
      32  14505  14103  13279  16459  17240  26042
      64  13824  10986  12527  16343  17336  25787
     128  11153   7122   6754   7985   9069  18801
     256  10153   6967   6374   7990   9097  18854
     512  10417   7045   6569   8009   9112  18878
    1024   4740   3264   4751   5375   7096  12685
    4096   2965   1923   3465   3599   5295   8373
   16384   2983   1923   3472   3595   5292   8365
   65536   1145    632   1244   1016   1929   2298
