    BusSpeed e2k elbrus-v3 optimized Thu Jan 20 17:52:49 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10652  11362  14099  15200  16520  25373
      32  14500  14104  13410  16452  17234  26033
      64  13481  10989  12316  16333  17334  25782
     128  10973   7166   6714   7960   9068  18800
     256  10173   6965   6387   7982   9095  18856
     512   6921   4760   5534   6708   8212  15834
    1024   4370   2932   4440   5095   6882  11998
    4096   2950   1979   3450   3730   5528   8796
   16384   2951   1979   3475   3730   5527   8776
   65536   1162    642   1247   1022   1920   2289
