    BusSpeed e2k elbrus-v6 optimized Thu Jan 20 17:59:55 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10649  11362  14104  15206  16527  25384
      32  14504  14104  13355  16460  17238  26042
      64  13624  11114  12464  16340  17338  25785
     128  11065   7222   6787   7976   9069  18800
     256  10171   6968   6366   7996   9098  18854
     512  10417   7046   6334   8005   9112  18879
    1024   5501   4033   5222   6115   7737  14498
    4096   3065   2002   3530   3691   5450   8805
   16384   3118   2003   3544   3687   5443   8783
   65536   1157    638   1248   1026   1925   2301
