 ##########################################

   Memory Reading Speed Test e2k elbrus-v3 optimized Thu Jan 20 22:15:15 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7716  51532  29100   8355  52733  52724   4158  27174  27173
      16    7978  57123  30464   8340  57788  57787   4200  29371  29369
      32    8257  60263  31191   8398  60695  60690   4234  30608  30607
      64    8212  62052  31570   8333  62258  62254   4190  31264  31265
     128    3862  62975  31761   4721  63073  63076   4151  31605  31608
     256    3864  63427  31856   4723  63480  63487   2363  31780  31779
     512    3825  61492  31668   4553  61636  61636   2363  31534  31534
    1024    3777  56188  31045   4146  56341  56344   2363  30813  30816
    2048    3685  46471  29347   3728  46517  46518   2362  28570  28570
    4096    3658  42106  27316   3682  42072  42106   2344  26282  26241
    8192    3675  42406  27565   3653  42378  42413   2346  26821  26754

                End of test Thu Jan 20 22:15:29 2022

