    BusSpeed e2k elbrus-v4 optimized Thu Jan 20 17:55:31 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10645  11358  14099  15205  16525  25386
      32  14504  14100  13294  16453  17235  26040
      64  13499  11052  12370  16338  17329  25775
     128  11133   7211   6790   7972   9063  18793
     256  10152   6965   6324   7979   9098  18846
     512   8894   6125   6095   7570   8825  17887
    1024   4193   2872   4384   5037   6826  11871
    4096   2948   1978   3444   3731   5526   8787
   16384   2952   1979   3476   3727   5521   8762
   65536   1165    642   1247   1021   1913   2291
