 ##########################################

   Memory Reading Speed Test e2k elbrus-v6 optimized Thu Jan 20 22:24:19 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2001   1480   4213   2706   2352   4213   2047   2875   2875
      16    2013   1483   4237   2708   2359   4237   2054   2890   2890
      32    2018   1482   4231   2701   2357   4231   2053   2889   2889
      64    2016   1482   4226   2692   2356   4226   2048   2885   2885
     128    1796   1480   4220   1798   2354   4220   2043   2882   2881
     256    1797   1357   3037   1798   2056   3037   1594   2125   2125
     512    1708   1320   2871   1716   1975   2871   1500   1948   1949
    1024    1404   1174   2281   1422   1666   2281   1174   1395   1395
    2048    1353   1097   2012   1364   1513   2012   1029   1178   1178
    4096    1351   1098   2016   1364   1515   2016   1030   1179   1179
    8192    1347   1099   2018   1361   1516   2018   1028   1177   1177

                End of test Thu Jan 20 22:24:36 2022

