 ##########################################

   Memory Reading Speed Test e2k elbrus-v5 optimized Thu Jan 20 22:20:44 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2002   1480   4213   2706   2352   4213   2047   2875   2875
      16    2009   1479   4210   2701   2348   4210   2046   2873   2873
      32    2016   1482   4231   2695   2357   4231   2053   2889   2889
      64    2015   1482   4226   2688   2356   4226   2048   2884   2885
     128    1796   1480   4220   1798   2354   4220   2043   2881   2881
     256    1796   1357   3037   1797   2056   3037   1594   2125   2125
     512    1745   1344   2979   1750   2027   2979   1562   2066   2066
    1024    1468   1209   2418   1486   1740   2417   1253   1526   1527
    2048    1332   1085   1972   1344   1490   1972   1010   1158   1158
    4096    1330   1087   1979   1343   1494   1979   1014   1163   1163
    8192    1328   1085   1971   1341   1490   1971   1006   1153   1154

                End of test Thu Jan 20 22:21:01 2022

