 ##########################################

   Memory Reading Speed Test e2k elbrus-v3 optimized Thu Jan 20 22:15:44 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   52212  53083  29866  53576  54156  53438  28329  27834  27835
      16   56260  57168  30873  57270  57569  56757  30032  29755  29755
      32   59753  60123  31404  60300  60466  60125  30966  30815  30816
      64   61737  61952  31680  62056  62142  61960  31452  31372  31373
     128   62812  62921  31815  62958  63015  62908  31701  31662  31662
     256   63352  63413  31885  63429  63460  63410  31825  31806  31809
     512   62910  62782  31780  61893  62813  62788  31870  31802  31800
    1024   57392  57553  31164  55366  57569  57579  31288  30923  30927
    2048   46342  46147  29285  46103  46150  46143  29529  28803  28808
    4096   36758  36741  24625  37128  37576  37374  25198  24533  24704
    8192   41332  41120  26798  41431  41171  41202  27140  26795  26685

                End of test Thu Jan 20 22:15:59 2022

