 ##########################################

   Memory Reading Speed Test e2k elbrus-v4 optimized Thu Jan 20 22:19:14 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    8291  51522  29103   8392  52695  52715   4160  27162  27165
      16    8327  57065  30446   8376  57786  57762   4195  29371  29361
      32    8349  60298  31180   8387  60696  60696   4225  30608  30605
      64    8282  62030  31569   8326  62242  62263   4178  31256  31266
     128    3594  62939  31749   4721  63047  63055   4152  31608  31595
     256    3593  63433  31845   4720  63462  63486   2353  31768  31779
     512    2957  61723  31774   3773  61754  61755   2052  31757  31746
    1024    2105  54802  31150   2830  54787  54828   1645  30604  30607
    2048    1636  46991  30100   2579  46976  46997   1351  28471  28482
    4096    1609  46478  29774   2574  46458  46475   1344  28738  28734
    8192    1605  42840  27341   2562  42816  42831   1339  26631  26562

                End of test Thu Jan 20 22:19:29 2022

