 ##########################################

   Memory Reading Speed Test e2k elbrus-v5 optimized Thu Jan 20 22:22:15 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    8295  51514  29097   8391  52730  52732   4204  27172  27173
      16    8319  57071  30463   8359  57781  57784   4232  29368  29367
      32    8375  60261  31192   8407  60693  60694   4246  30609  30610
      64    8297  62047  31570   8337  62259  62259   4204  31265  31265
     128    3595  62965  31760   4722  63075  63070   4155  31606  31602
     256    3596  63429  31856   4725  63485  63489   2355  31780  31778
     512    3418  62944  31810   4429  62973  62971   2322  31848  31850
    1024    2080  54483  30701   2820  54522  54512   1608  30568  30570
    2048    1664  47371  29185   2590  47367  47360   1368  28800  28797
    4096    1612  45519  28784   2583  45511  45496   1341  28328  28328
    8192    1609  42580  27740   2571  42536  42408   1342  26894  26791

                End of test Thu Jan 20 22:22:30 2022

