    BusSpeed e2k elbrus-v6 optimized Thu Jan 20 17:58:34 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10651  11361  14104  15204  16527  17312
      32  14504  14105  13280  16460  17240  17697
      64  13458  11088  12466  16342  17336  17639
     128  11199   7192   6727   7966   9068  12686
     256  10153   6967   6331   7977   9099  12714
     512  10416   7046   6318   8005   9112  12724
    1024   4534   3164   4586   5342   7062   9426
    4096   3007   1899   3336   3637   5321   6805
   16384   2975   1898   3340   3627   5317   6767
   65536   1141    631   1242   1013   1884   2091
