    BusSpeed e2k elbrus-v3 optimized Thu Jan 20 17:53:09 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10645  10431  14104  15435  16519  25375
      32  14499  12042  14707  16729  16672  26041
      64  13465  10137  13339  17015  16787  25855
     128  10819   7130   6787   8138   9325  16401
     256  10160   6967   6696   8178   9355  16446
     512   9030   6212   6582   7797   9227  15849
    1024   4527   3154   4797   5263   7513  11561
    4096   2875   1938   3498   3590   5868   8223
   16384   2884   1940   3499   3586   5867   8220
   65536   1161    643   1178   1047   1882   2224
