 ##########################################

   Memory Reading Speed Test e2k elbrus-v6 optimized Thu Jan 20 22:24:02 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2001   1480   4213   2706   2352   4213   2043   2875   2875
      16    2013   1483   4236   2708   2359   4237   2054   2890   2890
      32    2018   1482   4232   2701   2357   4231   2053   2889   2889
      64    2016   1482   4226   2691   2356   4226   2048   2884   2884
     128    1796   1480   4221   1798   2354   4221   2043   2881   2881
     256    1796   1357   3037   1798   2056   3037   1594   2125   2125
     512    1705   1338   2952   1712   2014   2953   1546   2036   2036
    1024    1383   1179   2303   1402   1677   2302   1187   1420   1420
    2048    1330   1092   1997   1344   1505   1998   1022   1172   1172
    4096    1325   1080   1957   1338   1481   1957    994   1134   1134
    8192    1324   1083   1966   1338   1486   1967   1001   1143   1143

                End of test Thu Jan 20 22:24:19 2022

