    BusSpeed e2k elbrus-v6 optimized Thu Jan 20 18:01:07 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10651  10434  14105  15433  16525  25385
      32  14504  12102  14711  16728  16678  26042
      64  13723  10163  13313  17018  16813  25852
     128  10980   7167   6786   8090   9342  16402
     256  10162   6967   6841   8148   9412  16446
     512  10417   7046   6830   8230   9493  16464
    1024   5266   3698   5113   5862   7897  12418
    4096   2827   1989   3422   3755   5934   8218
   16384   2844   1986   3451   3740   5928   8209
   65536   1160    644   1177   1047   1873   2226
