    BusSpeed e2k elbrus-v4 optimized Thu Jan 20 17:56:02 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10652  11360  14097  15199  16520  25375
      32  14498  14105  13274  16455  17234  26031
      64  13706  11213  12316  16334  17336  25785
     128  11059   7142   6713   7956   9068  18801
     256  10161   6964   6526   7986   9094  18853
     512   8165   5657   5917   7336   8650  17273
    1024   4028   2736   4265   4872   6677  11489
    4096   2950   1978   3447   3734   5528   8793
   16384   2950   1979   3477   3730   5523   8770
   65536   1164    641   1247   1022   1920   2289
