    BusSpeed e2k elbrus-v5 optimized Thu Jan 20 17:57:54 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10651  11360  14104  15205  16527  25385
      32  14505  14105  13367  16460  17241  26042
      64  13615  11114  12391  16342  17338  25784
     128  11180   7156   6709   7971   9069  18800
     256  10163   6967   6464   7998   9099  18854
     512   7030   5042   5735   6941   8374  16405
    1024   3751   2570   4178   4556   6322  10708
    4096   2963   1923   3468   3599   5294   8373
   16384   2982   1921   3468   3592   5286   8352
   65536   1144    631   1245   1015   1901   2297
