 ##########################################

   Memory Reading Speed Test e2k elbrus-v2 optimized Thu Jan 20 22:13:56 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    8272  51586  29103   8391  52715  52713   4204  27162  27164
      16    8328  56997  30453   8376  57781  57764   4192  29370  29360
      32    8350  60298  31176   8387  60696  60674   4228  30609  30609
      64    8281  62030  31570   8326  62236  62260   4183  31255  31264
     128    3594  62935  31749   4722  63050  63037   4152  31609  31597
     256    3593  63432  31845   4721  63460  63481   2354  31767  31779
     512    2854  61548  31796   3612  61609  61607   1947  31725  31710
    1024    2192  55965  31295   2918  56018  56014   1683  30855  30858
    2048    1659  47215  30210   2589  47194  47219   1377  28615  28614
    4096    1603  41333  26617   2560  41325  41317   1325  25559  25463
    8192    1605  42824  27342   2562  42798  42762   1337  26573  26538

                End of test Thu Jan 20 22:14:11 2022

