 ##########################################

   Memory Reading Speed Test e2k elbrus-v4 optimized Thu Jan 20 22:17:26 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2002   1480   4213   2706   2352   4213   2047   2875   2875
      16    2009   1483   4236   2697   2359   4237   2054   2890   2890
      32    2018   1484   4245   2699   2362   4245   2058   2897   2897
      64    2016   1483   4233   2690   2359   4233   2049   2889   2888
     128    1796   1481   4223   1797   2355   4222   2044   2883   2883
     256    1795   1357   3036   1796   2056   3036   1593   2125   2125
     512    1791   1354   3032   1793   2053   3030   1591   2122   2122
    1024    1384   1147   2182   1402   1612   2181   1123   1325   1325
    2048    1333   1084   1970   1345   1489   1970   1009   1157   1157
    4096    1330   1085   1973   1343   1491   1973   1010   1159   1159
    8192    1328   1084   1970   1342   1489   1970   1006   1153   1153

                End of test Thu Jan 20 22:17:43 2022

