 ##########################################

   Memory Reading Speed Test e2k elbrus-v4 optimized Thu Jan 20 22:18:30 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7789  51522  29084   8355  52713  52699   4157  27164  27163
      16    8074  57016  30454   8355  57785  57768   4176  29372  29361
      32    8283  60266  31186   8377  60675  60696   4207  30599  30609
      64    8258  62033  31569   8324  62239  62239   4185  31251  31256
     128    3863  62937  31749   4718  63069  63049   4147  31606  31596
     256    3865  63428  31855   4721  63462  63485   2362  31769  31779
     512    3844  62244  31832   4575  62301  62279   2362  31785  31774
    1024    3800  54004  31080   4151  54001  54026   2363  30353  30359
    2048    3767  47212  30127   3870  47237  47208   2361  28537  28536
    4096    3729  40096  25848   3799  40084  40124   2332  24895  24774
    8192    3759  42812  27382   3780  42794  42800   2346  26551  26547

                End of test Thu Jan 20 22:18:45 2022

