    BusSpeed e2k elbrus-v3 optimized Thu Jan 20 17:52:18 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10651  11362  14105  15207  16527  17312
      32  14506  14103  13281  16460  17239  17695
      64  13906  11042  12482  16342  17335  17639
     128  11202   7158   6720   7993   9068  12686
     256  10170   6967   6264   7996   9098  12714
     512  10416   7046   6266   8006   9111  12723
    1024   6412   4355   5401   6403   8038  10928
    4096   3031   1955   3518   3626   5555   7072
   16384   3042   1950   3531   3620   5550   7057
   65536   1181    648   1268   1048   1959   2097
