 ##########################################

   Memory Reading Speed Test e2k elbrus-v4 optimized Thu Jan 20 22:19:29 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   52205  53084  29865  53622  54238  53440  28327  27835  27835
      16   56261  57162  30876  57268  57681  56745  30033  29754  29753
      32   59743  60126  31402  60322  60510  60124  30961  30815  30815
      64   61755  61949  31678  62051  62169  61959  31452  31376  31372
     128   62817  62918  31816  62972  63033  62916  31696  31663  31663
     256   63360  63412  31884  63428  63458  63406  31827  31808  31809
     512   62198  62363  31795  60969  62379  62357  31852  31678  31679
    1024   53601  53652  30735  52062  53666  53642  30851  30336  30338
    2048   46947  46668  29421  46613  46671  46661  29621  28912  28914
    4096   39300  39360  25847  39383  39449  39485  25437  25262  25258
    8192   41411  41056  26834  41442  41211  41151  26960  26516  26574

                End of test Thu Jan 20 22:19:44 2022

