 ##########################################

   Memory Reading Speed Test e2k elbrus-v5 optimized Thu Jan 20 22:22:59 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7384  51474  29103   8355  52732  52733   4158  27172  27168
      16    7389  57085  30460   8341  57784  57783   4208  29369  29370
      32    7428  60303  31189   8398  60689  60689   4234  30606  30609
      64    7373  62034  31569   8333  62259  62255   4198  31265  31265
     128    4397  62949  31760   4721  63075  63075   4151  31608  31609
     256    4371  63432  31836   4712  63317  63321   2363  31772  31775
     512    4340  62420  31801   4589  62486  62487   2364  31826  31821
    1024    4099  55622  30908   4240  55679  55694   2363  30832  30836
    2048    3906  46297  28953   3846  46306  46306   2362  28559  28559
    4096    3933  46211  29089   3800  46214  46218   2363  29010  29010
    8192    3906  42576  27741   3786  42536  42414   2346  26895  26805

                End of test Thu Jan 20 22:23:14 2022

