 ##########################################

   Memory Reading Speed Test e2k elbrus-v4 optimized Thu Jan 20 22:18:45 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   52211  53081  29866  53668  54161  53437  28329  27835  27837
      16   56261  57167  30874  57270  57577  56761  30031  29755  29749
      32   59731  60125  31405  60286  60465  60127  30966  30814  30816
      64   61756  61957  31680  62061  62128  61958  31453  31375  31374
     128   62806  62922  31817  62964  63016  62922  31698  31663  31662
     256   63352  63410  31885  63433  63456  63404  31828  31807  31809
     512   63236  63171  31827  62521  63195  63162  31881  31819  31821
    1024   54476  54212  30817  52730  54210  54198  30959  30514  30518
    2048   46519  46292  29343  46278  46300  46288  29561  28857  28863
    4096   38103  38078  25255  38236  38273  38263  24750  24543  24612
    8192   41362  40937  26809  41423  41021  41054  26697  26484  26453

                End of test Thu Jan 20 22:19:00 2022

