 ##########################################

   Memory Reading Speed Test e2k elbrus-v4 optimized Thu Jan 20 22:19:44 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7385  51460  29102   8356  52734  52726   4158  27173  27173
      16    7416  57087  30464   8393  57784  57787   4208  29369  29371
      32    7408  60320  31186   8380  60695  60695   4220  30610  30609
      64    7363  62055  31569   8323  62262  62261   4164  31263  31266
     128    4396  62964  31759   4720  63076  63073   4148  31607  31605
     256    4398  63437  31858   4723  63488  63490   2363  31780  31780
     512    4237  60856  31733   4452  61150  61196   2364  31471  31466
    1024    4036  55167  30935   4101  55322  55324   2363  30660  30658
    2048    3818  46627  29397   3730  46672  46666   2362  28600  28599
    4096    3780  43442  28024   3685  43436  43468   2352  27151  27132
    8192    3794  42315  27532   3651  42291  42335   2346  26809  26715

                End of test Thu Jan 20 22:19:58 2022

