 ##########################################

   Memory Reading Speed Test e2k elbrus-v6 optimized Thu Jan 20 22:25:36 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7791  51479  29103   8355  52735  52724   4158  27171  27171
      16    8074  57027  30464   8357  57788  57785   4182  29371  29373
      32    8286  60299  31191   8380  60686  60694   4221  30610  30608
      64    8261  62042  31570   8330  62262  62262   4189  31268  31266
     128    3864  62976  31762   4721  63076  63077   4150  31608  31609
     256    3867  63430  31857   4723  63485  63483   2363  31781  31781
     512    3862  63231  31837   4690  63200  63226   2363  31739  31741
    1024    3804  55040  30756   4191  55043  55042   2363  30623  30623
    2048    3768  47062  29276   3850  47065  47056   2362  28816  28817
    4096    3748  43318  27642   3801  43209  43137   2348  26754  26756
    8192    3757  42904  27554   3765  42780  42710   2346  26800  26698

                End of test Thu Jan 20 22:25:51 2022

