 ##########################################

   Memory Reading Speed Test e2k elbrus-v3 optimized Thu Jan 20 22:16:28 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   52207  53084  29853  53658  54223  53439  28317  27815  27835
      16   56239  57144  30876  57271  57658  56738  30034  29743  29741
      32   59728  60105  31394  60294  60530  60099  30954  30815  30803
      64   61730  61950  31678  62019  62159  61954  31440  31363  31374
     128   62813  62896  31806  62978  63003  62890  31698  31664  31652
     256   63330  63402  31870  63409  63452  63410  31816  31797  31807
     512   63035  62959  31826  62544  63005  62970  31862  31832  31834
    1024   55119  55052  31311  53687  55076  55068  30874  30589  30589
    2048   46742  46580  30257  46678  46582  46576  29414  28625  28627
    4096   46960  46460  30179  46912  46454  46461  29676  28983  28994
    8192   41452  41145  26877  41474  41161  41060  26513  26074  26087

                End of test Thu Jan 20 22:16:43 2022

