    BusSpeed e2k elbrus-v6 optimized Thu Jan 20 17:59:45 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10650  11361  14105  15205  16525  25384
      32  14503  14105  13279  16460  17241  26040
      64  13472  11124  12487  16341  17335  25780
     128  11223   7213   6693   7969   9068  18799
     256  10151   6967   6359   7977   9098  18852
     512   7468   5097   5732   6943   8410  16416
    1024   4803   3225   4643   5247   7085  12438
    4096   3047   1900   3373   3494   5371   8322
   16384   3042   1895   3378   3481   5362   8290
   65536   1157    636   1247   1015   1904   2286
