 ##########################################

   Memory Reading Speed Test e2k elbrus-v4 optimized Thu Jan 20 22:18:16 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7716  51518  29101   8356  52732  52728   4158  27169  27173
      16    7985  57071  30462   8358  57787  57788   4182  29370  29372
      32    8235  60302  31192   8381  60695  60690   4221  30608  30607
      64    8212  62047  31565   8334  62261  62259   4188  31267  31264
     128    3863  62960  31762   4721  63075  63076   4152  31603  31607
     256    3865  63424  31857   4723  63478  63484   2363  31779  31780
     512    3857  63351  31885   4687  63439  63437   2364  31811  31812
    1024    3778  57234  31172   4241  57374  57373   2362  30889  30890
    2048    3703  45652  29254   3656  45668  45660   2362  28969  28970
    4096    3711  45673  29319   3638  45678  45679   2363  29251  29254
    8192    3682  42332  27549   3640  42317  42348   2346  26874  26788

                End of test Thu Jan 20 22:18:30 2022

