 ##########################################

   Memory Reading Speed Test e2k elbrus-v3 optimized Thu Jan 20 22:15:59 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    8274  51643  29103   8389  52729  52732   4203  27159  27173
      16    8316  57008  30461   8358  57768  57777   4223  29361  29361
      32    8375  60292  31181   8407  60674  60675   4239  30609  30594
      64    8297  62034  31557   8334  62263  62232   4194  31268  31254
     128    3591  62940  31758   4718  63048  63074   4154  31590  31596
     256    2922  61759  31769   3642  61848  61818   2015  31730  31720
     512    2678  60557  31716   3349  60619  60585   1960  31588  31587
    1024    2137  55039  31211   2894  55029  55059   1654  30668  30687
    2048    1678  47842  30208   2597  47854  47853   1375  28785  28795
    4096    1602  39197  25267   2555  39201  39203   1324  24395  24204
    8192    1605  42670  27264   2560  42644  42662   1338  26572  26461

                End of test Thu Jan 20 22:16:13 2022

