    BusSpeed e2k elbrus-v6 optimized Thu Jan 20 18:00:05 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10649  10435  14104  15435  16526  25384
      32  14506  12102  14712  16729  16678  26038
      64  13583  10178  13263  17022  16797  25855
     128  10835   7151   6801   8094   9448  16402
     256  10163   6966   6822   8131   9792  16444
     512   6255   4424   5684   6506   8430  13736
    1024   3985   2781   4499   4827   7117  10671
    4096   2972   1856   3383   3431   5670   7815
   16384   2978   1857   3376   3420   5664   7803
   65536   1136    635   1171   1016   1832   2148
