 ##########################################

   Memory Reading Speed Test e2k elbrus-v4 optimized Thu Jan 20 22:18:00 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   51500  29247  29413  52029  29104  29532  27441  14761  14765
      16   55838  30535  30627  55769  30464  30683  29520  15343  15349
      32   59612  31225  31272  59556  31180  31302  30684  15657  15656
      64   61654  31576  31616  61639  31556  31620  31315  15814  15810
     128   62759  31770  31784  62738  31746  31775  31631  15888  15891
     256   63336  31862  31857  63307  31846  31873  31781  15930  15923
     512   62150  31778  31779  61711  31788  31788  31856  15918  15925
    1024   55962  31408  31403  54414  31417  31396  31177  15526  15532
    2048   47385  30346  30346  47197  30357  30346  29556  14784  14788
    4096   43945  28607  28604  43964  28659  28657  28170  14419  14428
    8192   41419  26888  26853  41446  26981  26951  26791  14178  14163

                End of test Thu Jan 20 22:18:16 2022

