 ##########################################

   Memory Reading Speed Test e2k elbrus-v6 optimized Thu Jan 20 22:26:20 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   52206  53079  29863  53652  54164  53435  28328  27836  27834
      16   56261  57166  30876  57262  57575  56757  30030  29749  29754
      32   59762  60122  31403  60291  60460  60122  30964  30814  30813
      64   61731  61959  31675  62040  62139  61952  31450  31373  31376
     128   62818  62920  31817  62971  63011  62917  31698  31659  31662
     256   63355  63409  31884  63423  63449  63408  31828  31808  31809
     512   63422  63411  31838  63082  63413  63388  31889  31879  31876
    1024   56680  56455  31282  55006  56457  56430  31113  30865  30867
    2048   46848  46780  30064  46678  46776  46781  29083  28598  28601
    4096   37860  37792  24800  37767  37935  37929  24724  24373  24430
    8192   41475  41087  26767  41318  41141  41143  26375  26014  26087

                End of test Thu Jan 20 22:26:35 2022

