 ##########################################

   Memory Reading Speed Test e2k elbrus-v3 optimized Thu Jan 20 22:14:25 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2002   1480   4213   2706   2352   4213   2047   2875   2875
      16    2013   1483   4237   2708   2359   4237   2050   2890   2890
      32    2016   1482   4231   2696   2357   4231   2053   2889   2889
      64    2015   1482   4227   2689   2355   4226   2048   2885   2885
     128    1796   1480   4219   1798   2354   4219   2043   2881   2881
     256    1708   1326   2892   1717   1986   2892   1512   1969   1969
     512    1658   1305   2803   1670   1941   2803   1463   1879   1879
    1024    1404   1176   2288   1423   1670   2287   1178   1400   1401
    2048    1351   1096   2009   1363   1511   2009   1027   1175   1175
    4096    1349   1100   2022   1363   1518   2022   1033   1184   1184
    8192    1347   1098   2017   1361   1516   2018   1028   1177   1177

                End of test Thu Jan 20 22:14:42 2022

