    BusSpeed e2k elbrus-v5 optimized Thu Jan 20 17:57:43 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10651  10424  14104  15429  16520  25378
      32  14498  12096  14713  16729  16678  26033
      64  13732  10097  13318  17012  16809  25866
     128  10833   7112   6786   8088   9473  16397
     256   8862   6964   6740   8172   9439  16446
     512   6253   4542   5794   6666   8553  14040
    1024   4178   2837   4539   4912   7223  10909
    4096   2878   1938   3476   3590   5871   8228
   16384   2882   1939   3496   3586   5867   8211
   65536   1158    643   1176   1048   1884   2224
