    BusSpeed e2k elbrus-v5 optimized Thu Jan 20 17:57:33 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10651  11362  14103  15206  16527  25384
      32  14504  14105  13280  16460  17239  26044
      64  13673  11076  12538  16339  17332  25784
     128  11175   7171   6700   7972   9067  18800
     256   7910   5869   6199   7846   9012  18416
     512   6398   4541   5491   6548   8078  15502
    1024   3657   2445   4076   4424   6186  10370
    4096   2964   1923   3463   3598   5294   8373
   16384   2982   1922   3470   3592   5286   8353
   65536   1143    631   1245   1014   1897   2297
