    BusSpeed e2k elbrus-v4 optimized Thu Jan 20 17:55:01 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10645  11359  14103  15200  16521  25375
      32  14499  14097  13281  16460  17240  26031
      64  13415  11134  12386  16339  17328  25772
     128  11212   7188   6716   7972   9064  18791
     256  10169   6967   6282   7985   9095  18846
     512  10416   7044   6363   8004   9106  18861
    1024   4145   2838   4371   4984   6776  11755
    4096   2948   1979   3469   3732   5528   8794
   16384   2950   1978   3475   3727   5524   8764
   65536   1164    642   1247   1022   1920   2286
