 ##########################################

   Memory Reading Speed Test e2k elbrus-v6 optimized Thu Jan 20 22:27:04 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    8295  51489  29102   8391  52732  52735   4204  27174  27172
      16    8319  57109  30464   8358  57789  57783   4232  29371  29370
      32    8375  60282  31189   8407  60696  60697   4246  30610  30608
      64    8295  62060  31570   8338  62258  62261   4203  31266  31262
     128    3594  62968  31758   4722  63076  63071   4155  31608  31607
     256    3593  63430  31854   4721  63467  63490   2355  31780  31781
     512    3031  62288  31805   3853  62441  62440   2082  31705  31709
    1024    2143  55947  31078   2844  56128  56131   1656  30797  30800
    2048    1602  46954  29454   2519  46997  47004   1322  28662  28660
    4096    1554  45904  29250   2504  45916  45915   1301  28702  28704
    8192    1551  42362  27550   2495  42336  42357   1303  26838  26766

                End of test Thu Jan 20 22:27:19 2022

