 ##########################################

   Memory Reading Speed Test e2k elbrus-v6 optimized Thu Jan 20 22:26:50 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    8277  51459  29104   8391  52732  52727   4204  27173  27174
      16    8328  57039  30462   8376  57786  57784   4205  29370  29371
      32    8352  60282  31192   8390  60694  60697   4232  30608  30606
      64    8286  62049  31568   8329  62263  62262   4197  31268  31267
     128    3594  62965  31758   4721  63073  63077   4152  31607  31608
     256    3591  63423  31856   4718  63484  63486   2354  31776  31780
     512    2807  61126  31650   3525  61153  61172   2011  31601  31607
    1024    2194  55890  30907   2920  55883  55894   1696  30851  30854
    2048    1646  47036  29256   2588  47032  47032   1351  28745  28750
    4096    1610  46217  29188   2574  46218  46219   1341  28744  28742
    8192    1606  42938  27537   2565  42814  42718   1339  26829  26734

                End of test Thu Jan 20 22:27:04 2022

