    BusSpeed e2k elbrus-v2 optimized Thu Jan 20 17:52:08 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10650  11363  14103  15206  16527  25383
      32  14506  14105  13280  16460  17243  26041
      64  13188  11082  12511  16342  17337  25781
     128  11179   7199   6696   7981   9068  18800
     256  10159   6967   6407   7993   9099  18856
     512  10416   7046   6221   8002   9112  18879
    1024   4347   3002   4561   5085   6830  11982
    4096   2962   1923   3471   3598   5295   8373
   16384   2983   1922   3470   3595   5289   8355
   65536   1145    632   1245   1016   1929   2297
