    BusSpeed e2k elbrus-v6 optimized Thu Jan 20 17:58:44 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10649  11362  14104  15206  16523  17311
      32  14505  14104  13195  16460  17240  17697
      64  13511  11088  12488  16342  17336  17638
     128  11235   7107   6680   7969   9068  12686
     256  10167   6968   6303   7995   9099  12714
     512  10416   7046   6415   8006   9112  12724
    1024   4336   2937   4390   5025   6768   8978
    4096   2992   1899   3335   3637   5320   6805
   16384   2966   1898   3341   3626   5315   6763
   65536   1140    631   1240   1014   1879   2091
