 ##########################################

   Memory Reading Speed Test e2k elbrus-v5 optimized Thu Jan 20 22:20:27 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2002   1480   4212   2705   2351   4213   2046   2874   2875
      16    2009   1478   4208   2700   2347   4210   2043   2872   2873
      32    2016   1482   4230   2695   2356   4231   2051   2887   2889
      64    2015   1482   4225   2687   2354   4226   2046   2884   2885
     128    1796   1480   4217   1797   2353   4218   2043   2880   2880
     256    1795   1356   3036   1797   2055   3034   1592   2125   2124
     512    1722   1338   2952   1727   2015   2954   1547   2036   2036
    1024    1414   1184   2321   1432   1688   2320   1195   1428   1427
    2048    1353   1095   2006   1364   1510   2007   1026   1173   1173
    4096    1349   1098   2016   1362   1515   2016   1031   1180   1181
    8192    1347   1098   2017   1361   1514   2016   1027   1176   1175

                End of test Thu Jan 20 22:20:44 2022

