 ##########################################

   Memory Reading Speed Test e2k elbrus-v3 optimized Thu Jan 20 22:14:42 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2002   1480   4213   2706   2352   4213   2047   2875   2875
      16    2009   1479   4210   2701   2348   4209   2046   2873   2873
      32    2016   1482   4232   2696   2357   4231   2053   2889   2889
      64    2015   1482   4226   2688   2356   4226   2048   2885   2885
     128    1796   1480   4220   1797   2354   4220   2043   2881   2881
     256    1794   1356   3036   1796   2055   3035   1593   2124   2125
     512    1641   1305   2803   1653   1941   2803   1462   1879   1879
    1024    1435   1198   2375   1453   1717   2374   1226   1478   1478
    2048    1352   1096   2011   1364   1512   2011   1028   1176   1177
    4096    1349   1099   2020   1363   1517   2020   1033   1182   1182
    8192    1347   1098   2018   1362   1516   2018   1028   1177   1177

                End of test Thu Jan 20 22:14:59 2022

