    BusSpeed e2k elbrus-v6 optimized Thu Jan 20 18:01:47 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10651  11362  14099  15200  16521  25384
      32  14504  14104  13337  16454  17233  26031
      64  13452  11022  12368  16332  17336  25785
     128  10934   7193   6720   7962   9069  18800
     256  10157   6964   6421   7986   9094  18855
     512   8760   5995   6057   7519   8783  17723
    1024   4093   2811   4318   4927   6728  11631
    4096   2949   1978   3448   3734   5527   8793
   16384   2949   1979   3474   3731   5522   8761
   65536   1163    642   1247   1023   1923   2286
