 ##########################################

   Memory Reading Speed Test e2k elbrus-v6 optimized Thu Jan 20 22:28:03 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7385  51549  29105   8356  52722  52734   4158  27173  27173
      16    7389  57068  30463   8340  57786  57775   4208  29371  29371
      32    7428  60286  31189   8398  60697  60692   4234  30608  30610
      64    7373  62038  31570   8337  62259  62258   4196  31265  31265
     128    4397  62965  31762   4721  63077  63070   4153  31608  31606
     256    4399  63431  31857   4723  63483  63489   2363  31781  31781
     512    4399  63670  31903   4724  63697  63700   2364  31866  31868
    1024    4267  61868  31814   4520  62010  62025   2362  31767  31770
    2048    3827  46050  29809   3634  46059  46062   2362  28579  28584
    4096    3834  46113  29804   3629  46123  46122   2363  28671  28667
    8192    3771  42660  27280   3642  42655  42702   2346  26358  26250

                End of test Thu Jan 20 22:28:18 2022

