    BusSpeed e2k elbrus-v6 optimized Thu Jan 20 18:00:26 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10651  11361  14103  15206  16526  25386
      32  14505  14104  13280  16460  17239  26043
      64  13487  11028  12476  16340  17334  25783
     128  11145   7221   6798   7983   9068  18800
     256   8929   6967   6354   7996   9097  18854
     512   9034   6249   6140   7622   8848  17978
    1024   3851   2673   4221   4715   6419  10992
    4096   3085   1948   3404   3638   5278   8372
   16384   3107   1946   3405   3627   5265   8348
   65536   1143    633   1237   1015   1877   2229
