    BusSpeed e2k elbrus-v6 optimized Thu Jan 20 17:58:24 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10651  11362  14102  15199  16519  17306
      32  14499  14098  13281  16460  17241  17690
      64  13381  11113  12368  16341  17327  17630
     128  11014   7109   6745   7965   9064  12686
     256  10151   6965   6399   7981   9094  12713
     512   8265   5683   5926   7319   8650  11975
    1024   4505   3173   4620   5370   7128   9533
    4096   2949   1978   3457   3731   5525   7095
   16384   2954   1980   3475   3726   5522   7054
   65536   1164    642   1247   1021   1905   2096
