 ##########################################

   Memory Reading Speed Test e2k elbrus-v6 optimized Thu Jan 20 22:24:36 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   51596  29264  29425  52043  29104  29533  27451  14767  14767
      16   55849  30548  30640  55766  30460  30696  29535  15347  15349
      32   59596  31236  31283  59566  31191  31314  30697  15657  15656
      64   61687  31592  31614  61660  31568  31628  31314  15816  15816
     128   62784  31771  31783  62753  31759  31792  31630  15896  15895
     256   63334  31860  31867  63325  31857  31870  31790  15935  15936
     512   62216  31804  31802  60881  31792  31796  31834  15897  15898
    1024   55390  31123  31121  53808  31119  31124  31156  15513  15515
    2048   47132  30151  30151  46954  30150  30149  29127  14828  14830
    4096   42518  27757  27731  42480  27741  27789  27211  14284  14286
    8192   41397  26743  26756  41283  26759  26808  26319  14139  14141

                End of test Thu Jan 20 22:24:52 2022

