 ##########################################

   Memory Reading Speed Test e2k elbrus-v3 optimized Thu Jan 20 22:16:43 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7385  51487  29102   8355  52733  52732   4158  27173  27174
      16    7388  57138  30464   8340  57788  57788   4200  29362  29372
      32    7428  60320  31192   8398  60697  60694   4234  30610  30610
      64    7374  62037  31569   8331  62259  62261   4190  31265  31265
     128    4397  62956  31761   4721  63074  63076   4151  31607  31602
     256    4398  63432  31858   4724  63485  63490   2363  31780  31781
     512    4363  62813  31850   4576  62852  62865   2363  31790  31789
    1024    4006  54856  30860   4107  55106  55112   2363  30623  30621
    2048    3805  46730  29392   3748  46775  46770   2362  28690  28690
    4096    3781  43559  28077   3682  43550  43583   2352  27249  27205
    8192    3794  42354  27553   3651  42331  42377   2346  26847  26750

                End of test Thu Jan 20 22:16:57 2022

