    BusSpeed e2k elbrus-v3 optimized Thu Jan 20 17:53:40 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10651  10434  14105  15434  16527  25384
      32  14506  12102  14713  16729  16680  26039
      64  13553  10238  13372  17020  16803  25879
     128  10930   7173   6778   8108   9367  16410
     256  10148   6967   6819   8158   9401  16450
     512  10423   7044   7010   8244   9451  16466
    1024   4733   3296   4824   5547   7554  11539
    4096   2916   1953   3387   3739   5755   7858
   16384   2957   1955   3390   3733   5752   7856
   65536   1175    640   1176   1048   1861   2225
