    BusSpeed e2k elbrus-v4 optimized Thu Jan 20 17:55:11 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10652  10433  14105  15436  16525  25385
      32  14502  12101  14714  16729  16678  26042
      64  13493  10224  13408  17022  16799  25857
     128  10879   7126   6760   8091   9427  16400
     256  10163   6967   6781   8157   9398  16444
     512   7544   5215   6078   7177   8841  14810
    1024   4064   2721   4436   4902   7046  10601
    4096   3009   1958   3537   3778   5813   8198
   16384   3053   1958   3524   3762   5809   8177
   65536   1183    647   1198   1079   1896   2228
