 ##########################################

   Memory Reading Speed Test e2k elbrus-v5 optimized Thu Jan 20 22:21:46 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   52184  53060  29864  53605  54144  53436  28327  27823  27825
      16   56260  57146  30865  57247  57575  56740  30023  29754  29745
      32   59710  60123  31403  60295  60440  60124  30953  30804  30795
      64   61759  61932  31667  62049  62122  61937  31452  31374  31356
     128   62783  62923  31803  62938  63015  62922  31688  31650  31663
     256   63331  63385  31887  63409  63421  63409  31828  31795  31798
     512   61961  61873  31738  61269  61915  61883  31781  31698  31687
    1024   56044  55879  31391  54560  55822  55855  31103  30697  30712
    2048   46863  46709  30266  46728  46729  46691  29434  28583  28572
    4096   46798  46414  30209  46773  46407  46410  29574  28838  28825
    8192   41404  41097  26865  41357  41060  41011  26387  25954  25975

                End of test Thu Jan 20 22:22:01 2022

