    BusSpeed e2k elbrus-v3 optimized Thu Jan 20 17:54:10 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10651  10433  14105  15435  16528  25383
      32  14503  12101  14714  16729  16678  26041
      64  13448  10108  13406  17022  16801  25858
     128  10965   7106   6814   8116   9236  16403
     256  10161   6966   6928   8155   9312  16446
     512   7431   5245   6057   7260   8875  14813
    1024   4097   2755   4313   4903   6964  10240
    4096   2926   1953   3384   3739   5755   7859
   16384   2953   1955   3388   3732   5750   7854
   65536   1177    640   1176   1048   1862   2225
