 ##########################################

   Memory Reading Speed Test e2k elbrus-v6 optimized Thu Jan 20 22:23:28 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2002   1480   4213   2706   2352   4213   2047   2875   2875
      16    2013   1483   4237   2708   2359   4236   2054   2890   2890
      32    2018   1482   4231   2701   2357   4232   2053   2889   2889
      64    2015   1482   4226   2691   2356   4226   2048   2884   2885
     128    1796   1480   4220   1798   2354   4220   2043   2881   2881
     256    1796   1357   3036   1797   2055   3036   1593   2125   2125
     512    1641   1320   2872   1653   1975   2872   1502   1953   1953
    1024    1414   1199   2376   1432   1717   2376   1229   1483   1483
    2048    1357   1114   2071   1370   1546   2069   1062   1229   1229
    4096    1353   1096   2010   1366   1511   2010   1027   1179   1179
    8192    1350   1098   2017   1364   1515   2017   1029   1182   1182

                End of test Thu Jan 20 22:23:45 2022

