    BusSpeed e2k elbrus-v5 optimized Thu Jan 20 17:56:22 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10652  11361  14104  15206  16527  17313
      32  14506  14104  13280  16460  17239  17696
      64  14363  11058  12460  16341  17336  17637
     128  11255   7156   6703   7965   9068  12687
     256  10150   6967   6439   7986   9098  12713
     512   8309   5691   5962   7303   8677  11980
    1024   4049   2696   4317   4733   6672   8772
    4096   3023   1955   3518   3626   5554   7073
   16384   3047   1950   3531   3621   5547   7057
   65536   1180    647   1268   1048   1951   2097
