 ##########################################

   Memory Reading Speed Test e2k elbrus-v3 optimized Thu Jan 20 22:15:29 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7807  51532  29089   8356  52733  52702   4156  27173  27163
      16    8063  57025  30463   8337  57785  57786   4207  29358  29372
      32    8305  60290  31192   8395  60671  60694   4218  30598  30592
      64    8272  62027  31557   8332  62239  62216   4170  31256  31254
     128    3864  62966  31751   4719  63067  63075   4150  31605  31602
     256    3866  63403  31851   4723  63459  63460   2363  31769  31767
     512    3845  61045  31714   4488  61117  61098   2362  31568  31567
    1024    3799  54147  31094   4133  54153  54154   2363  30493  30494
    2048    3769  47901  30257   3898  47897  47914   2362  28723  28734
    4096    3750  43287  27999   3819  43289  43274   2349  26678  26750
    8192    3758  42726  27391   3783  42706  42713   2346  26550  26531

                End of test Thu Jan 20 22:15:44 2022

