 ##########################################

   Memory Reading Speed Test e2k elbrus-v2 optimized Thu Jan 20 22:13:42 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7712  51483  29093   8353  52732  52729   4157  27162  27171
      16    8022  57045  30461   8390  57749  57777   4163  29357  29361
      32    8261  60261  31182   8407  60666  60671   4212  30596  30598
      64    8214  62026  31552   8334  62263  62242   4177  31267  31254
     128    3860  62936  31761   4720  63053  63074   4148  31592  31608
     256    3865  63411  31844   4722  63482  63465   2362  31779  31767
     512    3832  59410  31607   4466  59436  59436   2362  31271  31283
    1024    3798  53111  31002   4097  53164  53153   2362  30168  30163
    2048    3766  47805  30206   3895  47829  47827   2363  28734  28731
    4096    3738  41266  26492   3801  41281  41277   2338  25512  25304
    8192    3761  42858  27307   3780  42890  42854   2345  26692  26496

                End of test Thu Jan 20 22:13:56 2022

