 ##########################################

   Memory Reading Speed Test e2k elbrus-v3 optimized Thu Jan 20 22:17:12 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   53680  53417  29855  53578  54514  53415  28325  27827  27824
      16   52364  57374  30854  57241  57784  56752  30020  29745  29755
      32   60269  60329  31404  60284  60555  60100  30967  30805  30798
      64   62038  62055  31666  62071  62201  61937  31440  31375  31363
     128   62938  62984  31817  62958  63010  62918  31688  31649  31663
     256   63405  63413  31872  63432  63445  63379  31826  31794  31794
     512   61858  62331  31797  61865  62345  62317  31797  31748  31760
    1024   54810  55982  31417  54843  55973  55978  31247  30957  30963
    2048   47129  47133  30360  47106  47133  47124  29474  28737  28747
    4096   42371  42277  27657  42455  42390  42354  27621  26979  26916
    8192   41463  41185  26865  41502  41170  41113  26684  26303  26231

                End of test Thu Jan 20 22:17:26 2022

