 ##########################################

   Memory Reading Speed Test e2k elbrus-v6 optimized Thu Jan 20 22:27:19 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    8295  51553  29102   8391  52728  52732   4204  27173  27174
      16    8319  57071  30462   8359  57785  57784   4232  29370  29370
      32    8374  60297  31190   8407  60696  60687   4246  30606  30608
      64    8297  62047  31570   8338  62249  62257   4202  31268  31266
     128    3595  62958  31761   4722  63069  63069   4155  31609  31607
     256    3595  63425  31858   4724  63477  63489   2355  31780  31777
     512    3022  61734  31779   3899  61833  61829   2113  31724  31724
    1024    2032  54281  30997   2787  54432  54441   1593  30363  30365
    2048    1575  46697  29905   2505  46734  46741   1308  28163  28162
    4096    1542  41841  26697   2483  41843  41860   1283  25624  25582
    8192    1543  42654  27268   2484  42651  42700   1294  26335  26244

                End of test Thu Jan 20 22:27:34 2022

