    BusSpeed e2k elbrus-v5 optimized Thu Jan 20 17:57:03 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10651  11363  14104  15200  16520  25375
      32  14499  14104  13367  16454  17241  26031
      64  13433  10994  12313  16334  17330  25786
     128  10989   7131   6799   7952   9069  18799
     256  10173   6967   6354   7985   9093  18846
     512   9162   6273   6120   7657   8875  18033
    1024   4281   2954   4444   5099   6886  12027
    4096   2949   1978   3454   3730   5528   8794
   16384   2951   1979   3476   3731   5524   8767
   65536   1160    641   1247   1022   1912   2289
