 ##########################################

   Memory Reading Speed Test e2k elbrus-v5 optimized Thu Jan 20 22:22:30 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   52206  53083  29864  53609  54332  53439  28327  27835  27835
      16   56262  57158  30871  57255  57679  56755  30033  29753  29755
      32   59696  60125  31404  60281  60482  60122  30964  30810  30809
      64   61745  61956  31679  62046  62167  61957  31446  31375  31375
     128   62814  62921  31816  62968  63013  62920  31700  31662  31664
     256   63353  63413  31882  63436  63462  63409  31829  31809  31809
     512   63633  63658  31914  63672  63690  63660  31892  31882  31881
    1024   62148  62136  31760  61465  62139  62119  31823  31824  31826
    2048   47174  46169  29426  47122  46166  46163  29864  29355  29355
    4096   47341  46269  29469  47290  46271  46272  29998  29481  29484
    8192   41560  41048  26894  41471  40961  41014  26358  26012  25986

                End of test Thu Jan 20 22:22:45 2022

