 ##########################################

   Memory Reading Speed Test e2k elbrus-v5 optimized Thu Jan 20 22:21:31 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7788  51495  29093   8353  52733  52730   4156  27172  27173
      16    8070  57064  30462   8354  57758  57776   4167  29359  29360
      32    8286  60295  31177   8380  60671  60666   4221  30598  30597
      64    8258  62000  31557   8322  62263  62241   4180  31263  31255
     128    3862  62955  31761   4719  63047  63074   4147  31596  31607
     256    3867  63407  31845   4723  63462  63467   2363  31779  31767
     512    3865  63666  31902   4719  63667  63695   2363  31853  31865
    1024    3810  56324  31326   4223  56369  56349   2362  30810  30799
    2048    3764  47183  30160   3867  47164  47180   2362  28521  28520
    4096    3735  40918  26320   3802  40951  40881   2336  25382  25252
    8192    3760  42817  27343   3782  42824  42793   2345  26591  26603

                End of test Thu Jan 20 22:21:46 2022

