 ##########################################

   Memory Reading Speed Test e2k elbrus-v5 optimized Thu Jan 20 22:22:01 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    8278  51524  29102   8391  52728  52726   4204  27174  27169
      16    8328  57115  30461   8376  57786  57785   4205  29370  29372
      32    8352  60295  31191   8390  60685  60695   4233  30608  30610
      64    8286  62048  31564   8329  62260  62260   4197  31263  31266
     128    3594  62963  31760   4721  63074  63075   4152  31604  31607
     256    3594  63430  31855   4722  63486  63476   2354  31779  31777
     512    3067  62184  31756   3891  62202  62207   2099  31695  31700
    1024    2126  55282  30811   2826  55321  55330   1649  30711  30710
    2048    1668  47211  29182   2591  47216  47222   1382  28751  28753
    4096    1610  43666  28028   2577  43615  43553   1333  27192  27117
    8192    1609  42602  27709   2571  42542  42431   1340  26853  26750

                End of test Thu Jan 20 22:22:15 2022

