 ##########################################

   Memory Reading Speed Test e2k elbrus-v6 optimized Thu Jan 20 22:25:07 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7716  51502  29104   8355  52734  52729   4158  27174  27173
      16    8026  57085  30460   8393  57781  57787   4208  29369  29368
      32    8261  60274  31192   8407  60695  60694   4220  30606  30605
      64    8213  62034  31569   8337  62258  62258   4189  31267  31266
     128    3862  62961  31757   4721  63069  63066   4149  31607  31607
     256    3864  63430  31854   4723  63482  63488   2363  31781  31778
     512    3839  61634  31785   4464  61734  61740   2364  31793  31797
    1024    3747  54212  31010   4075  54376  54380   2363  30342  30344
    2048    3680  47063  29948   3735  47109  47110   2362  28273  28273
    4096    3671  45349  29277   3673  45369  45373   2359  27680  27680
    8192    3666  42606  27327   3642  42605  42647   2346  26342  26222

                End of test Thu Jan 20 22:25:22 2022

