    BusSpeed e2k elbrus-v4 optimized Thu Jan 20 17:54:51 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10652  11362  14106  15204  16527  25384
      32  14505  14106  13330  16461  17240  26038
      64  13625  10954  12522  16341  17335  25787
     128  11098   7147   6709   7973   9069  18801
     256  10161   6967   6401   7989   9099  18850
     512   6754   4687   5573   6662   8165  15767
    1024   3960   2671   4272   4687   6446  10983
    4096   2964   1923   3470   3599   5294   8371
   16384   2983   1922   3470   3595   5290   8361
   65536   1143    631   1243   1015   1927   2298
